year,reporting_org_ref,value_usd,category
2017,NL-KVK-27102631,5364821.47393827,> 1M & <= 10M
2022,NL-KVK-27108436,3242199.64703327,> 1M & <= 10M
2021,NL-KVK-27108436,132598794.02801,> 100M & <= 1B
2020,NL-KVK-27108436,153496539.416934,> 100M & <= 1B
2019,NL-KVK-27108436,150278790.811905,> 100M & <= 1B
2018,NL-KVK-27108436,159553467.692821,> 100M & <= 1B
2017,NL-KVK-27108436,154398021.90526,> 100M & <= 1B
2016,NL-KVK-27108436,97959635.6144631,> 10M & <= 100M
2015,NL-KVK-27108436,146801180.108828,> 100M & <= 1B
2014,NL-KVK-27108436,136931218.711932,> 100M & <= 1B
2013,NL-KVK-27108436,84582926.8203231,> 10M & <= 100M
2012,NL-KVK-27108436,45907348.6829041,> 10M & <= 100M
2011,NL-KVK-27108436,19550424.7747295,> 10M & <= 100M
2010,NL-KVK-27108436,5107225.2449318,> 1M & <= 10M
2020,NL-KVK-27186453,3990033.29902818,> 1M & <= 10M
2021,NL-KVK-27189542,371108.853444774,<=1M
2020,NL-KVK-27189542,6605169.83180917,> 1M & <= 10M
2019,NL-KVK-27189542,6898023.35271823,> 1M & <= 10M
2018,NL-KVK-27189542,4884206.84391807,> 1M & <= 10M
2017,NL-KVK-27189542,5951803.73702201,> 1M & <= 10M
2016,NL-KVK-27189542,6746229.0853442,> 1M & <= 10M
2015,NL-KVK-27189542,369689.211814795,<=1M
2020,NL-KVK-27195046,76017.7841468438,<=1M
2019,NL-KVK-27195046,4757592.70371345,> 1M & <= 10M
2018,NL-KVK-27195046,5649771.58883093,> 1M & <= 10M
2017,NL-KVK-27195046,5066890.98013267,> 1M & <= 10M
2016,NL-KVK-27195046,730412.836656776,<=1M
2015,NL-KVK-27195046,641955.606974068,<=1M
2020,NL-KVK-27248417,1254249.30035695,> 1M & <= 10M
2019,NL-KVK-27248417,1793111.84885977,> 1M & <= 10M
2018,NL-KVK-27248417,29752081.4109608,> 10M & <= 100M
2017,NL-KVK-27248417,1157245.96469049,> 1M & <= 10M
2019,NL-KVK-27251823,3021247.44604557,> 1M & <= 10M
2018,NL-KVK-27251823,110757.907472512,<=1M
2017,NL-KVK-27251823,105010.037525247,<=1M
2020,NL-KVK-27264198,640518.211250361,<=1M
2019,NL-KVK-27264198,305893.970692773,<=1M
2018,NL-KVK-27264198,319601.329795922,<=1M
2017,NL-KVK-27264198,270529.313959359,<=1M
2016,NL-KVK-27264198,220413.831173656,<=1M
2020,NL-KVK-27267681,1903658.46571812,> 1M & <= 10M
2019,NL-KVK-27267681,1419650.76910164,> 1M & <= 10M
2018,NL-KVK-27267681,1732888.43421405,> 1M & <= 10M
2017,NL-KVK-27267681,1737307.40472854,> 1M & <= 10M
2016,NL-KVK-27267681,695296.350745572,<=1M
2020,NL-KVK-27284008,1055596.09370957,> 1M & <= 10M
2019,NL-KVK-27284008,1503247.65738174,> 1M & <= 10M
2018,NL-KVK-27284008,1405303.1739044,> 1M & <= 10M
2017,NL-KVK-27284008,1265049.12383991,> 1M & <= 10M
2016,NL-KVK-27284008,1035739.48575061,> 1M & <= 10M
2020,NL-KVK-27293385,463100.964357366,<=1M
2019,NL-KVK-27293385,597601.276874357,<=1M
2018,NL-KVK-27293385,516678.232140516,<=1M
2017,NL-KVK-27293385,104441.851582769,<=1M
2016,NL-KVK-27293385,110663.75130364,<=1M
2021,NL-KVK-27302841,6785700.1042367,> 1M & <= 10M
2020,NL-KVK-27302841,17440149.9005238,> 10M & <= 100M
2019,NL-KVK-27302841,2143950.2177352,> 1M & <= 10M
2018,NL-KVK-27302841,16130834.6403985,> 10M & <= 100M
2017,NL-KVK-27302841,39497348.5861424,> 10M & <= 100M
2020,NL-KVK-27327087,1739179.97433627,> 1M & <= 10M
2019,NL-KVK-27327087,1978703.67839768,> 1M & <= 10M
2018,NL-KVK-27327087,2537473.52674478,> 1M & <= 10M
2017,NL-KVK-27327087,2710684.56657292,> 1M & <= 10M
2016,NL-KVK-27327087,1039784.07468563,> 1M & <= 10M
2021,NL-KVK-27368929,355115.06760807,<=1M
2020,NL-KVK-27368929,329507.244157267,<=1M
2019,NL-KVK-27368929,390425.848820993,<=1M
2022,NL-KVK-27378529,1020334.73969443,> 1M & <= 10M
2021,NL-KVK-27378529,89567460.2600921,> 10M & <= 100M
2020,NL-KVK-27378529,68345351.9823247,> 10M & <= 100M
2019,NL-KVK-27378529,85641204.7797127,> 10M & <= 100M
2018,NL-KVK-27378529,82099056.4946947,> 10M & <= 100M
2017,NL-KVK-27378529,97392225.5308151,> 10M & <= 100M
2016,NL-KVK-27378529,119605610.218455,> 100M & <= 1B
2015,NL-KVK-27378529,128043033.226578,> 100M & <= 1B
2014,NL-KVK-27378529,155922740.015434,> 100M & <= 1B
2013,NL-KVK-27378529,89062889.8679793,> 10M & <= 100M
2012,NL-KVK-27378529,49844289.6432567,> 10M & <= 100M
2011,NL-KVK-27378529,39755380.016506,> 10M & <= 100M
2010,NL-KVK-27378529,19376930.9804589,> 10M & <= 100M
2009,NL-KVK-27378529,555302.807304202,<=1M
2021,NL-KVK-30114696,407854.077830302,<=1M
2020,NL-KVK-30114696,14338942.3749199,> 10M & <= 100M
2021,NL-KVK-30195730,601577.026448899,<=1M
2020,NL-KVK-30195730,1950564.97876745,> 1M & <= 10M
2019,NL-KVK-30195730,2536716.84843128,> 1M & <= 10M
2018,NL-KVK-30195730,2709101.52073152,> 1M & <= 10M
2017,NL-KVK-30195730,1796682.50324737,> 1M & <= 10M
2021,NL-KVK-30204842,2384357.84385203,> 1M & <= 10M
2020,NL-KVK-30204842,2812334.42545358,> 1M & <= 10M
2019,NL-KVK-30204842,2762536.81121906,> 1M & <= 10M
2018,NL-KVK-30204842,2912962.25209558,> 1M & <= 10M
2021,NL-KVK-30214009,11573407.3647202,> 10M & <= 100M
2020,NL-KVK-30214009,29700271.6954869,> 10M & <= 100M
2019,NL-KVK-30214009,29298746.1695001,> 10M & <= 100M
2018,NL-KVK-30214009,32245610.952977,> 10M & <= 100M
2017,NL-KVK-30214009,28601718.4804591,> 10M & <= 100M
2016,NL-KVK-30214009,22958986.8778004,> 10M & <= 100M
2015,NL-KVK-30214009,525476.771150321,<=1M
2014,NL-KVK-30214009,0,<=1M
2013,NL-KVK-30214009,0,<=1M
2012,NL-KVK-30214009,0,<=1M
2021,NL-KVK-30258482,673869.439990576,<=1M
2016,NL-KVK-32037590,43011.1556779681,<=1M
2015,NL-KVK-32037590,209750.040214884,<=1M
2014,NL-KVK-32037590,686291.827659542,<=1M
2013,NL-KVK-32037590,207851.320811979,<=1M
2021,NL-KVK-32092131,1348315.6737211,> 1M & <= 10M
2020,NL-KVK-32092131,3426255.83361561,> 1M & <= 10M
2019,NL-KVK-32092131,4079061.49624229,> 1M & <= 10M
2018,NL-KVK-32092131,491057.384938921,<=1M
2017,NL-KVK-32092131,96384.8024847205,<=1M
2019,NL-KVK-32102434,21909.9870202328,<=1M
2018,NL-KVK-32102434,106060.403756088,<=1M
2021,NL-KVK-32108345,86105.8712737785,<=1M
2020,NL-KVK-32108345,1089283.44404063,> 1M & <= 10M
2019,NL-KVK-32108345,972429.491909843,<=1M
2018,NL-KVK-32108345,1396867.36978932,> 1M & <= 10M
2017,NL-KVK-32108345,1723558.48828907,> 1M & <= 10M
2016,NL-KVK-32108345,824863.278204225,<=1M
2021,NL-KVK-33185213,371041.859389264,<=1M
2020,NL-KVK-33185213,705567.440982086,<=1M
2019,NL-KVK-33185213,732449.791408907,<=1M
2018,NL-KVK-33185213,931576.601156854,<=1M
2017,NL-KVK-33185213,598730.374518986,<=1M
2016,NL-KVK-33185213,560943.377815974,<=1M
2017,NL-KVK-34106722,936915.684338595,<=1M
2016,NL-KVK-34106722,1878492.92626526,> 1M & <= 10M
2021,NL-KVK-34111374,90982.9429796771,<=1M
2020,NL-KVK-34111374,10136862.3879469,> 10M & <= 100M
2019,NL-KVK-34111374,18520286.7153534,> 10M & <= 100M
2018,NL-KVK-34111374,21777766.464339,> 10M & <= 100M
2017,NL-KVK-34111374,17158914.5266099,> 10M & <= 100M
2016,NL-KVK-34111374,12962202.0961189,> 10M & <= 100M
2020,NL-KVK-34148682,1875203.39648959,> 1M & <= 10M
2019,NL-KVK-34148682,1964825.55096118,> 1M & <= 10M
2018,NL-KVK-34148682,3023470.61434853,> 1M & <= 10M
2017,NL-KVK-34148682,3094140.14630164,> 1M & <= 10M
2016,NL-KVK-34148682,1981866.16578266,> 1M & <= 10M
2021,NL-KVK-34159275,163471.466392936,<=1M
2020,NL-KVK-34159275,3641545.752003,> 1M & <= 10M
2019,NL-KVK-34159275,3591554.4898047,> 1M & <= 10M
2018,NL-KVK-34159275,4713464.76900755,> 1M & <= 10M
2017,NL-KVK-34159275,4449185.00963329,> 1M & <= 10M
2016,NL-KVK-34159275,3669149.63998748,> 1M & <= 10M
2020,NL-KVK-34176587,1957.89303735356,<=1M
2019,NL-KVK-34176587,1209531.58674784,> 1M & <= 10M
2018,NL-KVK-34176587,84876.3601558832,<=1M
2021,NL-KVK-34185938,1144646.57983251,> 1M & <= 10M
2020,NL-KVK-34185938,1515697.53858246,> 1M & <= 10M
2019,NL-KVK-34185938,1707874.08479924,> 1M & <= 10M
2018,NL-KVK-34185938,1309499.73784227,> 1M & <= 10M
2021,NL-KVK-34197379,49075.2354931201,<=1M
2020,NL-KVK-34197379,369954.37405053,<=1M
2019,NL-KVK-34197379,696357.308141074,<=1M
2018,NL-KVK-34197379,664302.236757769,<=1M
2017,NL-KVK-34197379,469391.936928487,<=1M
2016,NL-KVK-34197379,476151.129128566,<=1M
2016,NL-KVK-34200988,411564.845871101,<=1M
2020,NL-KVK-34214586,1182860.28077261,> 1M & <= 10M
2019,NL-KVK-34214586,1505213.4215963,> 1M & <= 10M
2018,NL-KVK-34214586,1601342.49390897,> 1M & <= 10M
2017,NL-KVK-34214586,1285341.07642214,> 1M & <= 10M
2016,NL-KVK-34214586,1035167.61149978,> 1M & <= 10M
2014,NL-KVK-34214586,84779.541611428,<=1M
2013,NL-KVK-34214586,69723.9995276758,<=1M
2021,NL-KVK-34219433,496868.995792516,<=1M
2020,NL-KVK-34219433,2288082.92291326,> 1M & <= 10M
2019,NL-KVK-34219433,2728072.12848904,> 1M & <= 10M
2018,NL-KVK-34219433,1961993.83901393,> 1M & <= 10M
2017,NL-KVK-34219433,1202544.72560551,> 1M & <= 10M
2020,NL-KVK-34234456,5527230.05306447,> 1M & <= 10M
2019,NL-KVK-34234456,5934595.14664186,> 1M & <= 10M
2018,NL-KVK-34234456,5843040.48135878,> 1M & <= 10M
2021,NL-KVK-34271281,241747.034244683,<=1M
2019,NL-KVK-34271281,155920.029233193,<=1M
2018,NL-KVK-34271281,3418549.33103148,> 1M & <= 10M
2017,NL-KVK-34271281,1977687.17108791,> 1M & <= 10M
2021,NL-KVK-34308169,197350.63492779,<=1M
2020,NL-KVK-34308169,591705.362253895,<=1M
2019,NL-KVK-34308169,448395.742948099,<=1M
2018,NL-KVK-34308169,506340.181931275,<=1M
2017,NL-KVK-34308169,429291.161685326,<=1M
2016,NL-KVK-34308169,312913.661640102,<=1M
2020,NL-KVK-34370207,418183.388004483,<=1M
2019,NL-KVK-34370207,349773.934420178,<=1M
2018,NL-KVK-34370207,384004.620434899,<=1M
2017,NL-KVK-34370207,290022.267386733,<=1M
2016,NL-KVK-34370207,270383.451035885,<=1M
2021,NL-KVK-40407706,2662401.08706564,> 1M & <= 10M
2020,NL-KVK-40407706,5274391.75773605,> 1M & <= 10M
2019,NL-KVK-40407706,7255232.71191812,> 1M & <= 10M
2021,NL-KVK-40409352,110301275.980818,> 100M & <= 1B
2020,NL-KVK-40409352,126935250.776053,> 100M & <= 1B
2019,NL-KVK-40409352,58869852.5531869,> 10M & <= 100M
2018,NL-KVK-40409352,74678573.6089131,> 10M & <= 100M
2017,NL-KVK-40409352,55880329.523428,> 10M & <= 100M
2016,NL-KVK-40409352,40168023.7265603,> 10M & <= 100M
2015,NL-KVK-40409352,58720434.3351938,> 10M & <= 100M
2014,NL-KVK-40409352,32604467.5810435,> 10M & <= 100M
2013,NL-KVK-40409352,24159276.8789575,> 10M & <= 100M
2012,NL-KVK-40409352,13611842.5628399,> 10M & <= 100M
2011,NL-KVK-40409352,22476869.4639301,> 10M & <= 100M
2018,NL-KVK-40478591,263373.574181974,<=1M
2020,NL-KVK-40530156,6646616.07976171,> 1M & <= 10M
2019,NL-KVK-40530156,8269417.0395711,> 1M & <= 10M
2018,NL-KVK-40530156,6101154.13869532,> 1M & <= 10M
2017,NL-KVK-40530156,2184790.18638452,> 1M & <= 10M
2016,NL-KVK-40530156,1366950.91113767,> 1M & <= 10M
2021,NL-KVK-40530467,1433635.76801582,> 1M & <= 10M
2020,NL-KVK-40530467,14622227.8443588,> 10M & <= 100M
2019,NL-KVK-40530467,13480796.7848986,> 10M & <= 100M
2018,NL-KVK-40530467,14460923.1811316,> 10M & <= 100M
2017,NL-KVK-40530467,7398206.98374134,> 1M & <= 10M
2016,NL-KVK-40530467,10851656.8127638,> 10M & <= 100M
2015,NL-KVK-40530467,6264020.26901016,> 1M & <= 10M
2021,NL-KVK-40530953,39528.8811304968,<=1M
2020,NL-KVK-40530953,6876700.42143251,> 1M & <= 10M
2019,NL-KVK-40530953,998883.607103596,<=1M
2018,NL-KVK-40530953,1211496.01340493,> 1M & <= 10M
2017,NL-KVK-40530953,970003.795189007,<=1M
2016,NL-KVK-40530953,870186.867765083,<=1M
2020,NL-KVK-40535338,2448232.41933944,> 1M & <= 10M
2019,NL-KVK-40535338,2447650.71378465,> 1M & <= 10M
2018,NL-KVK-40535338,2809719.85823274,> 1M & <= 10M
2017,NL-KVK-40535338,2045778.19575664,> 1M & <= 10M
2016,NL-KVK-40535338,2067399.52810267,> 1M & <= 10M
2021,NL-KVK-40594571,8996810.60402713,> 1M & <= 10M
2020,NL-KVK-40594571,24657125.6359285,> 10M & <= 100M
2019,NL-KVK-40594571,17566978.7022803,> 10M & <= 100M
2018,NL-KVK-40594571,15697908.5792293,> 10M & <= 100M
2017,NL-KVK-40594571,11369832.4243774,> 10M & <= 100M
2016,NL-KVK-40594571,11699957.6215553,> 10M & <= 100M
2021,NL-KVK-41009723,19417711.6999509,> 10M & <= 100M
2020,NL-KVK-41009723,29944554.9996421,> 10M & <= 100M
2019,NL-KVK-41009723,32343033.8681275,> 10M & <= 100M
2018,NL-KVK-41009723,24849274.9534405,> 10M & <= 100M
2017,NL-KVK-41009723,42041978.1757856,> 10M & <= 100M
2016,NL-KVK-41009723,38971962.4760705,> 10M & <= 100M
2015,NL-KVK-41009723,33888973.3362016,> 10M & <= 100M
2014,NL-KVK-41009723,869877.023268534,<=1M
2013,NL-KVK-41009723,4013.7039755525,<=1M
2021,NL-KVK-41022454,4177836.3699625,> 1M & <= 10M
2020,NL-KVK-41022454,2686951.73733706,> 1M & <= 10M
2019,NL-KVK-41022454,2838329.51481631,> 1M & <= 10M
2018,NL-KVK-41022454,2251779.21716639,> 1M & <= 10M
2017,NL-KVK-41022454,1511906.19417164,> 1M & <= 10M
2016,NL-KVK-41022454,428626.970888599,<=1M
2015,NL-KVK-41022454,684546.553648498,<=1M
2014,NL-KVK-41022454,169009.604143403,<=1M
2013,NL-KVK-41022454,155472.798104295,<=1M
2020,NL-KVK-41048542,17394006.7264356,> 10M & <= 100M
2019,NL-KVK-41048542,97438391.1784208,> 10M & <= 100M
2018,NL-KVK-41048542,40992479.4796232,> 10M & <= 100M
2017,NL-KVK-41048542,55642524.631727,> 10M & <= 100M
2016,NL-KVK-41048542,38045628.4012461,> 10M & <= 100M
2015,NL-KVK-41048542,24620013.7116927,> 10M & <= 100M
2014,NL-KVK-41048542,31257598.4826501,> 10M & <= 100M
2013,NL-KVK-41048542,28769853.4618259,> 10M & <= 100M
2012,NL-KVK-41048542,25027912.252078,> 10M & <= 100M
2011,NL-KVK-41048542,19202138.6089016,> 10M & <= 100M
2021,NL-KVK-41077447,4763978.33622089,> 1M & <= 10M
2019,NL-KVK-41077447,54155.9085467914,<=1M
2018,NL-KVK-41077447,267378.712839196,<=1M
2020,NL-KVK-41078390,2142960.65442103,> 1M & <= 10M
2019,NL-KVK-41078390,3911458.82729199,> 1M & <= 10M
2018,NL-KVK-41078390,4136153.78976098,> 1M & <= 10M
2017,NL-KVK-41078390,4176691.30392992,> 1M & <= 10M
2016,NL-KVK-41078390,3047885.12105384,> 1M & <= 10M
2019,NL-KVK-41081480,60864.2916255889,<=1M
2018,NL-KVK-41081480,89272.007508283,<=1M
2021,NL-KVK-41118168,4399324.82831871,> 1M & <= 10M
2020,NL-KVK-41118168,1247221.95689559,> 1M & <= 10M
2019,NL-KVK-41118168,4395551.92832271,> 1M & <= 10M
2018,NL-KVK-41118168,1758336.76039786,> 1M & <= 10M
2020,NL-KVK-41146461,408031.518867844,<=1M
2019,NL-KVK-41146461,648280.156007453,<=1M
2018,NL-KVK-41146461,1369868.37951856,> 1M & <= 10M
2020,NL-KVK-41146484,7016401.44593248,> 1M & <= 10M
2019,NL-KVK-41146484,5396925.05028637,> 1M & <= 10M
2018,NL-KVK-41146484,5739114.62882145,> 1M & <= 10M
2017,NL-KVK-41146484,4277452.31590516,> 1M & <= 10M
2016,NL-KVK-41146484,1902933.13935179,> 1M & <= 10M
2021,NL-KVK-41149287,564026.65532352,<=1M
2020,NL-KVK-41149287,19308701.2471536,> 10M & <= 100M
2019,NL-KVK-41149287,25220355.227224,> 10M & <= 100M
2018,NL-KVK-41149287,15816397.6140583,> 10M & <= 100M
2017,NL-KVK-41149287,15391366.5788772,> 10M & <= 100M
2016,NL-KVK-41149287,12475658.0097398,> 10M & <= 100M
2015,NL-KVK-41149287,0,<=1M
2021,NL-KVK-41149486,3774606.30304838,> 1M & <= 10M
2020,NL-KVK-41149486,5929767.39129606,> 1M & <= 10M
2019,NL-KVK-41149486,7251784.7883527,> 1M & <= 10M
2018,NL-KVK-41149486,3994086.45762089,> 1M & <= 10M
2017,NL-KVK-41149486,10123595.974848,> 10M & <= 100M
2016,NL-KVK-41149486,6904657.05719901,> 1M & <= 10M
2015,NL-KVK-41149486,6771151.93405749,> 1M & <= 10M
2014,NL-KVK-41149486,1314448.40981593,> 1M & <= 10M
2020,NL-KVK-41149831,145494.929157657,<=1M
2019,NL-KVK-41149831,514807.452531959,<=1M
2018,NL-KVK-41149831,628768.99599291,<=1M
2017,NL-KVK-41149831,833878.096733469,<=1M
2016,NL-KVK-41149831,68880.4283815178,<=1M
2021,NL-KVK-41150085,11740247.9394751,> 10M & <= 100M
2020,NL-KVK-41150085,61482592.4544955,> 10M & <= 100M
2019,NL-KVK-41150085,48228813.4734961,> 10M & <= 100M
2018,NL-KVK-41150085,24401883.853279,> 10M & <= 100M
2021,NL-KVK-41150298,2041187.06400165,> 1M & <= 10M
2020,NL-KVK-41150298,10418821.8122162,> 10M & <= 100M
2019,NL-KVK-41150298,15346235.3793588,> 10M & <= 100M
2018,NL-KVK-41150298,13074872.223603,> 10M & <= 100M
2017,NL-KVK-41150298,12569621.1748601,> 10M & <= 100M
2016,NL-KVK-41150298,10651101.8071823,> 10M & <= 100M
2015,NL-KVK-41150298,9357186.26890054,> 1M & <= 10M
2014,NL-KVK-41150298,10162135.0927773,> 10M & <= 100M
2013,NL-KVK-41150298,12304915.7074046,> 10M & <= 100M
2012,NL-KVK-41150298,5872015.44828131,> 1M & <= 10M
2011,NL-KVK-41150298,2471866.9446941,> 1M & <= 10M
2020,NL-KVK-41150939,13926280.5187932,> 10M & <= 100M
2019,NL-KVK-41150939,7614348.6609041,> 1M & <= 10M
2018,NL-KVK-41150939,13731018.9569311,> 10M & <= 100M
2017,NL-KVK-41150939,2365043.06583909,> 1M & <= 10M
2016,NL-KVK-41150939,975764.588497538,<=1M
2021,NL-KVK-41151952,976624.055586689,<=1M
2020,NL-KVK-41151952,1754925.17235959,> 1M & <= 10M
2019,NL-KVK-41151952,1573250.580861,> 1M & <= 10M
2018,NL-KVK-41151952,1516029.38123226,> 1M & <= 10M
2017,NL-KVK-41151952,1579632.43027284,> 1M & <= 10M
2021,NL-KVK-41152786,3773567.35780251,> 1M & <= 10M
2020,NL-KVK-41152786,16290072.3619587,> 10M & <= 100M
2019,NL-KVK-41152786,5491242.86508363,> 1M & <= 10M
2018,NL-KVK-41152786,2078584.33424308,> 1M & <= 10M
2017,NL-KVK-41152786,8968033.23354109,> 1M & <= 10M
2016,NL-KVK-41152786,12785538.636185,> 10M & <= 100M
2018,NL-KVK-41152832,1724616.48311902,> 1M & <= 10M
2017,NL-KVK-41152832,1288372.75386986,> 1M & <= 10M
2020,NL-KVK-41153698,762544.635566212,<=1M
2019,NL-KVK-41153698,902056.286067676,<=1M
2018,NL-KVK-41153698,993548.242625811,<=1M
2017,NL-KVK-41153698,804456.174261285,<=1M
2016,NL-KVK-41153698,846390.483320131,<=1M
2020,NL-KVK-41155305,9657750.72478574,> 1M & <= 10M
2019,NL-KVK-41155305,9052579.29378419,> 1M & <= 10M
2018,NL-KVK-41155305,6504294.42160361,> 1M & <= 10M
2017,NL-KVK-41155305,5317541.95698315,> 1M & <= 10M
2016,NL-KVK-41155305,1818122.08628863,> 1M & <= 10M
2021,NL-KVK-41158230,14604723.208116,> 10M & <= 100M
2020,NL-KVK-41158230,22388644.7779805,> 10M & <= 100M
2019,NL-KVK-41158230,17680035.2092311,> 10M & <= 100M
2018,NL-KVK-41158230,26694623.3174516,> 10M & <= 100M
2017,NL-KVK-41158230,23739430.7905007,> 10M & <= 100M
2016,NL-KVK-41158230,3173336.85467722,> 1M & <= 10M
2021,NL-KVK-41160054,32863640.4298109,> 10M & <= 100M
2020,NL-KVK-41160054,54577968.8140265,> 10M & <= 100M
2019,NL-KVK-41160054,62030443.1731931,> 10M & <= 100M
2018,NL-KVK-41160054,40371440.396901,> 10M & <= 100M
2017,NL-KVK-41160054,42202897.5587399,> 10M & <= 100M
2016,NL-KVK-41160054,27119276.9245479,> 10M & <= 100M
2015,NL-KVK-41160054,11142982.2545726,> 10M & <= 100M
2021,NL-KVK-41160229,1634444.77700342,> 1M & <= 10M
2020,NL-KVK-41160229,9190010.30608899,> 1M & <= 10M
2019,NL-KVK-41160229,15599577.1606062,> 10M & <= 100M
2018,NL-KVK-41160229,14782775.5570281,> 10M & <= 100M
2017,NL-KVK-41160229,18019620.1737519,> 10M & <= 100M
2021,NL-KVK-41166983,197892.797159543,<=1M
2019,NL-KVK-41166983,40510.1465305789,<=1M
2020,NL-KVK-41167934,2036103.91242195,> 1M & <= 10M
2019,NL-KVK-41167934,4290133.74959799,> 1M & <= 10M
2018,NL-KVK-41167934,4386553.26438395,> 1M & <= 10M
2017,NL-KVK-41167934,4096428.48876477,> 1M & <= 10M
2016,NL-KVK-41167934,6109441.99668275,> 1M & <= 10M
2020,NL-KVK-41169161,919463.266590244,<=1M
2019,NL-KVK-41169161,849541.499581566,<=1M
2018,NL-KVK-41169161,927284.622330547,<=1M
2017,NL-KVK-41169161,757838.21665999,<=1M
2016,NL-KVK-41169161,808010.752409217,<=1M
2020,NL-KVK-41169658,578255.788431658,<=1M
2019,NL-KVK-41169658,672192.58039737,<=1M
2018,NL-KVK-41169658,281550.492600675,<=1M
2021,NL-KVK-41172933,2232396.21891742,> 1M & <= 10M
2020,NL-KVK-41172933,1636474.92286983,> 1M & <= 10M
2019,NL-KVK-41172933,963432.683899185,<=1M
2018,NL-KVK-41172933,17558.6317495378,<=1M
2017,NL-KVK-41172933,57506.5258144554,<=1M
2016,NL-KVK-41172933,1087523.57301339,> 1M & <= 10M
2021,NL-KVK-41177385,5038304.06615818,> 1M & <= 10M
2020,NL-KVK-41177385,6368443.6969942,> 1M & <= 10M
2019,NL-KVK-41177385,6315088.06500963,> 1M & <= 10M
2018,NL-KVK-41177385,2541258.70738922,> 1M & <= 10M
2017,NL-KVK-41177385,4362078.94336681,> 1M & <= 10M
2016,NL-KVK-41177385,4200436.28283942,> 1M & <= 10M
2021,NL-KVK-41177588,3818921.25861152,> 1M & <= 10M
2020,NL-KVK-41177588,9283080.31291962,> 1M & <= 10M
2019,NL-KVK-41177588,4498226.01187216,> 1M & <= 10M
2018,NL-KVK-41177588,4786697.84994775,> 1M & <= 10M
2017,NL-KVK-41177588,4386857.55316814,> 1M & <= 10M
2016,NL-KVK-41177588,2269557.62883987,> 1M & <= 10M
2020,NL-KVK-41177601,2704750.59628463,> 1M & <= 10M
2019,NL-KVK-41177601,5117274.94056138,> 1M & <= 10M
2018,NL-KVK-41177601,9008240.29876742,> 1M & <= 10M
2017,NL-KVK-41177601,4412750.8284947,> 1M & <= 10M
2016,NL-KVK-41177601,4582243.64653804,> 1M & <= 10M
2021,NL-KVK-41179943,12291457.4974992,> 10M & <= 100M
2020,NL-KVK-41179943,18904548.4648246,> 10M & <= 100M
2019,NL-KVK-41179943,10249118.8806464,> 10M & <= 100M
2018,NL-KVK-41179943,8440145.23139412,> 1M & <= 10M
2017,NL-KVK-41179943,3678236.6619721,> 1M & <= 10M
2016,NL-KVK-41179943,4455789.75030102,> 1M & <= 10M
2021,NL-KVK-41185216,5056933.42918757,> 1M & <= 10M
2020,NL-KVK-41185216,5584854.56036409,> 1M & <= 10M
2019,NL-KVK-41185216,5404161.21195093,> 1M & <= 10M
2018,NL-KVK-41185216,5961248.14132722,> 1M & <= 10M
2017,NL-KVK-41185216,2355458.97546185,> 1M & <= 10M
2021,NL-KVK-41192276,1168170.92741686,> 1M & <= 10M
2020,NL-KVK-41193594,8440493.97855713,> 1M & <= 10M
2019,NL-KVK-41193594,25240190.8628264,> 10M & <= 100M
2018,NL-KVK-41193594,45774159.1238764,> 10M & <= 100M
2017,NL-KVK-41193594,38576216.7860858,> 10M & <= 100M
2016,NL-KVK-41193594,25845989.5028938,> 10M & <= 100M
2019,NL-KVK-41197411,105022.856238001,<=1M
2018,NL-KVK-41197411,295813.662769591,<=1M
2017,NL-KVK-41197411,356796.879102748,<=1M
2016,NL-KVK-41197411,283551.181972402,<=1M
2021,NL-KVK-41197577,3775868.56181262,> 1M & <= 10M
2020,NL-KVK-41197577,9457466.70036393,> 1M & <= 10M
2019,NL-KVK-41197577,7125523.6185163,> 1M & <= 10M
2018,NL-KVK-41197577,1992068.38151576,> 1M & <= 10M
2021,NL-KVK-41198677,7204437.55148397,> 1M & <= 10M
2020,NL-KVK-41198677,16977137.5997743,> 10M & <= 100M
2019,NL-KVK-41198677,13283610.3384455,> 10M & <= 100M
2018,NL-KVK-41198677,23908231.895904,> 10M & <= 100M
2017,NL-KVK-41198677,18871918.5103744,> 10M & <= 100M
2016,NL-KVK-41198677,12644108.8091093,> 10M & <= 100M
2021,NL-KVK-41198890,21423250.3995524,> 10M & <= 100M
2020,NL-KVK-41198890,31233882.4282502,> 10M & <= 100M
2019,NL-KVK-41198890,39310219.8737633,> 10M & <= 100M
2018,NL-KVK-41198890,33601708.6435551,> 10M & <= 100M
2017,NL-KVK-41198890,25091004.4395056,> 10M & <= 100M
2016,NL-KVK-41198890,22415940.8411418,> 10M & <= 100M
2015,NL-KVK-41198890,3061121.78756203,> 1M & <= 10M
2014,NL-KVK-41198890,1224981.52183257,> 1M & <= 10M
2013,NL-KVK-41198890,9454.70923252046,<=1M
2012,NL-KVK-41198890,149889.50016756,<=1M
2020,NL-KVK-41199723,178808.741304292,<=1M
2019,NL-KVK-41199723,87186.7700232196,<=1M
2021,NL-KVK-41201198,8710320.8912093,> 1M & <= 10M
2021,NL-KVK-41201463,14645355.520749,> 10M & <= 100M
2020,NL-KVK-41201463,27394619.4290839,> 10M & <= 100M
2019,NL-KVK-41201463,35066194.2656628,> 10M & <= 100M
2018,NL-KVK-41201463,47919084.2556246,> 10M & <= 100M
